Date,Store Zip Code,Product,Units,Amount of Sale,Revenue Discount,COGS,Payment ID
12/16/2016,89030,Carlota,1,27.95,0,13.1,1
12/10/2016,89030,Bellen,1,24.95,0,13.01,5
10/25/2016,89115,Bellen,1,24.95,0,12.68,6
12/10/2016,89115,Carlota,1,27.95,0,11.35,4
10/27/2016,89419,Quad,2,87.92,0,43.14,3
10/9/2016,89115,Majestic Beaut,1,32.95,0,19.45,1
11/12/2016,89030,Fun Fly,1,4.95,0,4.07,6
10/24/2016,89115,Fun Fly,6,29.7,0.1,21.6,1
11/8/2016,89115,Carlota,1,27.95,0,12.27,3
12/10/2016,89419,Fun Fly,1,4.95,0,2.78,5
12/24/2016,89030,Quad,1,43.96,0,22.49,5
12/6/2016,89419,Majestic Beaut,1,32.95,0,20.27,6
10/4/2016,89115,Majestic Beaut,1,32.95,0,18.09,4
12/9/2016,89030,Fun Fly,1,4.95,0,2.04,1
10/31/2016,89419,Carlota,2,55.9,0,23.54,3
12/13/2016,89419,Yanaki,1,28.75,0,15.78,4
11/6/2016,89419,Fun Fly,6,29.7,0.1,17.22,6
11/18/2016,89419,Fun Fly,1,4.95,0,2.92,5
12/14/2016,89419,Quad,1,43.96,0,21.58,3
10/10/2016,89115,Bellen,1,24.95,0,14.2,6
11/15/2016,89115,Majestic Beaut,12,395.4,0.1875,237.48,7
10/18/2016,89419,Yanaki,3,86.25,0,42.45,1
11/20/2016,89030,Yanaki,2,57.5,0,29.86,4
10/6/2016,89115,Quad,12,527.52,0.1875,253.32,6
11/27/2016,89115,Carlota,3,83.85,0,39.45,4
12/2/2016,89030,Bellen,12,299.4,0.1875,168.48,4
10/18/2016,89419,Carlota,1,27.95,0,13.38,7
10/31/2016,89419,Fun Fly,1,4.95,0,3.96,1
12/5/2016,89030,Aspen,3,83.85,0,35.43,4
12/7/2016,89419,Yanaki,1,28.75,0,15.9,6
12/23/2016,89115,Yanaki,1,28.75,0,14.76,3
12/19/2016,89030,Yanaki,2,57.5,0,31.48,4
11/1/2016,89419,Fun Fly,1,4.95,0,1.78,3
10/3/2016,89419,Aspen,6,167.7,0.1,65.94,3
12/16/2016,89030,Yanaki,1,28.75,0,15.32,5
12/21/2016,89419,Fun Fly,1,4.95,0,2.62,4
10/15/2016,89419,Majestic Beaut,1,32.95,0,18.6,2
10/17/2016,89030,Quad,1,43.96,0,22.99,4
10/7/2016,89419,Majestic Beaut,1,32.95,0,19.25,1
11/21/2016,89419,Fun Fly,1,4.95,0,2.41,3
12/14/2016,89419,Aspen,1,27.95,0,12,3
10/7/2016,89030,Aspen,6,167.7,0.1,72.96,1
12/13/2016,89419,Yanaki,1,28.75,0,13.64,1
10/3/2016,89115,Fun Fly,1,4.95,0,3.71,4
12/19/2016,89419,Fun Fly,12,59.4,0.1875,18.12,1
10/21/2016,89419,Yanaki,12,345,0.1875,171.24,3
12/20/2016,89419,Fun Fly,1,4.95,0,2.28,1
10/2/2016,89419,Bellen,1,24.95,0,12.44,4
10/25/2016,89115,Yanaki,2,57.5,0,31.32,3
10/18/2016,89030,Fun Fly,1,4.95,0,1.99,3
12/9/2016,89419,Carlota,2,55.9,0,22.24,4
11/26/2016,89419,Carlota,6,167.7,0.1,71.34,6
12/24/2016,89115,Fun Fly,6,29.7,0.1,23.58,8
10/13/2016,89115,Bellen,1,24.95,0,13.93,1
11/14/2016,89419,Fun Fly,6,29.7,0.1,23.28,3
11/12/2016,89419,Fun Fly,1,4.95,0,1.73,3
11/2/2016,89115,Aspen,1,27.95,0,12.35,1
10/11/2016,89030,Yanaki,1,28.75,0,14.76,8
11/12/2016,89115,Carlota,1,27.95,0,12.73,1
10/20/2016,89419,Fun Fly,1,4.95,0,3.25,3
12/21/2016,89115,Aspen,1,27.95,0,11.61,5
11/16/2016,89419,Quad,12,527.52,0.1875,268.8,2
11/23/2016,89419,Fun Fly,4,19.8,0.1,6.56,5
10/3/2016,89030,Fun Fly,6,29.7,0.1,14.4,4
11/28/2016,89115,Bellen,4,99.8,0.1,49.88,7
11/19/2016,89419,Carlota,12,335.4,0.1875,156,1
10/25/2016,89419,Fun Fly,12,59.4,0.1875,35.88,5
12/7/2016,89030,Bellen,1,24.95,0,13.74,8
11/6/2016,89419,Fun Fly,1,4.95,0,3.89,5
11/28/2016,89419,Fun Fly,2,9.9,0,8.18,4
12/23/2016,89419,Quad,2,87.92,0,43.3,1
11/19/2016,89419,Quad,1,43.96,0,22.29,3
11/8/2016,89115,Fun Fly,1,4.95,0,1.6,3
10/8/2016,89030,Fun Fly,4,19.8,0.1,14.56,1
10/26/2016,89419,Fun Fly,1,4.95,0,3.52,3
10/8/2016,89115,Fun Fly,12,59.4,0.1875,23.76,3
12/9/2016,89115,Carlota,6,167.7,0.1,78.24,4
11/1/2016,89115,Majestic Beaut,4,131.8,0.1,75.84,8
10/12/2016,89115,Carlota,2,55.9,0,26.32,6
10/6/2016,89115,Aspen,1,27.95,0,11.91,3
12/24/2016,89419,Yanaki,12,345,0.1875,171.36,3
10/29/2016,89115,Bellen,1,24.95,0,12.09,4
11/19/2016,89030,Fun Fly,1,4.95,0,2.81,3
12/18/2016,89115,Quad,6,263.76,0.1,127.68,5
11/20/2016,89030,Fun Fly,4,19.8,0.1,8.72,4
11/18/2016,89115,Fun Fly,1,4.95,0,1.97,3
11/21/2016,89115,Bellen,1,24.95,0,13.36,3
12/17/2016,89115,Fun Fly,6,29.7,0.1,19.14,3
10/16/2016,89419,Aspen,1,27.95,0,11.04,4
10/6/2016,89419,Bellen,1,24.95,0,12.21,4
11/2/2016,89419,Carlota,1,27.95,0,11.61,4
10/16/2016,89115,Fun Fly,1,4.95,0,3.34,3
11/30/2016,89419,Yanaki,12,345,0.1875,176.88,7
12/22/2016,89030,Quad,1,43.96,0,22.4,8
12/15/2016,89419,Fun Fly,12,59.4,0.1875,36.12,3
10/26/2016,89115,Fun Fly,1,4.95,0,2.93,4
12/18/2016,89419,Fun Fly,12,59.4,0.1875,31.32,4
10/9/2016,89030,Yanaki,1,28.75,0,13.49,1
10/30/2016,89419,Carlota,2,55.9,0,25.74,7
12/5/2016,89419,Bellen,1,24.95,0,13.55,5
12/22/2016,89419,Aspen,6,167.7,0.1,73.38,7
11/2/2016,89419,Yanaki,12,345,0.1875,162,4
11/2/2016,89115,Quad,6,263.76,0.1,125.64,4
11/5/2016,89030,Aspen,1,27.95,0,10.96,3
10/1/2016,89115,Carlota,6,167.7,0.1,69.9,4
11/1/2016,89115,Fun Fly,6,29.7,0.1,11.58,6
10/12/2016,89030,Yanaki,6,172.5,0.1,86.22,6
12/10/2016,89030,Fun Fly,1,4.95,0,2.13,8
11/2/2016,89419,Carlota,1,27.95,0,13.32,6
11/9/2016,89030,Fun Fly,1,4.95,0,3.15,7
11/24/2016,89115,Carlota,1,27.95,0,10.87,4
12/13/2016,89030,Fun Fly,12,59.4,0.1875,44.04,6
12/20/2016,89030,Yanaki,1,28.75,0,14.32,4
12/1/2016,89115,Fun Fly,12,59.4,0.1875,20.88,3
11/14/2016,89115,Bellen,12,299.4,0.1875,162.96,5
11/28/2016,89030,Carlota,6,167.7,0.1,74.76,7
12/11/2016,89030,Yanaki,6,172.5,0.1,92.88,5
10/24/2016,89030,Fun Fly,1,4.95,0,3.76,2
11/15/2016,89115,Fun Fly,1,4.95,0,1.95,5
10/22/2016,89419,Fun Fly,1,4.95,0,3.95,2
10/24/2016,89419,Bellen,1,24.95,0,11.95,5
10/21/2016,89115,Bellen,1,24.95,0,12.79,1
11/8/2016,89030,Carlota,1,27.95,0,12.67,6
10/2/2016,89115,Aspen,3,83.85,0,37.05,1
11/22/2016,89030,Fun Fly,6,29.7,0.1,19.32,7
12/17/2016,89030,Bellen,1,24.95,0,11.84,3
10/26/2016,89419,Fun Fly,3,14.85,0,9.96,1
10/14/2016,89419,Carlota,12,335.4,0.1875,149.4,4
10/29/2016,89030,Majestic Beaut,1,32.95,0,19.94,6
10/14/2016,89419,Aspen,1,27.95,0,11.38,5
10/20/2016,89115,Fun Fly,6,29.7,0.1,13.62,5
12/14/2016,89030,Fun Fly,1,4.95,0,2.05,5
10/28/2016,89115,Bellen,6,149.7,0.1,72.48,7
11/2/2016,89115,Yanaki,1,28.75,0,15.36,3
11/3/2016,89030,Carlota,1,27.95,0,12.75,1
10/14/2016,89115,Fun Fly,2,9.9,0,6.88,1
10/8/2016,89030,Fun Fly,1,4.95,0,2.2,2
12/13/2016,89419,Aspen,1,27.95,0,12.76,2
10/7/2016,89419,Aspen,1,27.95,0,12.41,2
10/13/2016,89030,Aspen,1,27.95,0,12.13,7
10/17/2016,89115,Fun Fly,1,4.95,0,2.55,7
10/7/2016,89115,Fun Fly,1,4.95,0,3.78,4
11/9/2016,89115,Yanaki,1,28.75,0,14.86,7
11/10/2016,89115,Yanaki,12,345,0.1875,174.6,3
11/5/2016,89030,Aspen,12,335.4,0.1875,147.12,3
10/11/2016,89030,Carlota,1,27.95,0,12.41,7
12/11/2016,89030,Bellen,12,299.4,0.1875,159.96,7
10/31/2016,89115,Aspen,1,27.95,0,11.21,7
10/16/2016,89115,Yanaki,1,28.75,0,13.78,5
10/3/2016,89419,Aspen,1,27.95,0,12.88,3
11/19/2016,89115,Bellen,6,149.7,0.1,81.3,4
11/25/2016,89419,Fun Fly,2,9.9,0,4.28,1
10/25/2016,89419,Quad,12,527.52,0.1875,274.68,4
11/10/2016,89115,Yanaki,1,28.75,0,14.67,3
11/26/2016,89419,Yanaki,1,28.75,0,15.19,7
10/14/2016,89030,Bellen,2,49.9,0,23.7,3
11/3/2016,89115,Fun Fly,1,4.95,0,3.32,6
11/29/2016,89115,Carlota,1,27.95,0,12.11,5
12/22/2016,89115,Yanaki,1,28.75,0,15.62,4
12/4/2016,89419,Yanaki,1,28.75,0,14.23,3
12/1/2016,89419,Carlota,1,27.95,0,11.87,4
10/27/2016,89419,Fun Fly,1,4.95,0,4.03,5
10/1/2016,89030,Bellen,1,24.95,0,11.92,4
11/20/2016,89030,Bellen,2,49.9,0,27.76,3
12/10/2016,89115,Bellen,1,24.95,0,11.81,7
12/10/2016,89419,Bellen,1,24.95,0,13.02,5
12/2/2016,89419,Carlota,2,55.9,0,24.9,5
12/10/2016,89115,Bellen,1,24.95,0,13.94,4
10/7/2016,89030,Yanaki,2,57.5,0,28.68,7
10/9/2016,89030,Bellen,1,24.95,0,14.39,1
11/6/2016,89419,Fun Fly,3,14.85,0,10.26,3
12/18/2016,89115,Fun Fly,1,4.95,0,3.03,3
11/29/2016,89419,Aspen,1,27.95,0,11.93,7
12/4/2016,89115,Aspen,12,335.4,0.1875,152.28,3
10/29/2016,89030,Fun Fly,1,4.95,0,3.65,5
11/2/2016,89419,Fun Fly,1,4.95,0,3.32,3
12/5/2016,89419,Fun Fly,1,4.95,0,3.2,4
11/13/2016,89419,Yanaki,1,28.75,0,14.9,1
10/21/2016,89115,Aspen,12,335.4,0.1875,148.8,4
11/26/2016,89115,Quad,1,43.96,0,22.34,1
11/2/2016,89419,Fun Fly,1,4.95,0,3.41,7
12/3/2016,89419,Bellen,12,299.4,0.1875,172.2,4
10/6/2016,89115,Majestic Beaut,1,32.95,0,18.79,1
10/28/2016,89419,Yanaki,2,57.5,0,32.06,3
12/24/2016,89419,Fun Fly,3,14.85,0,12.3,5
10/12/2016,89115,Carlota,1,27.95,0,11.82,1
12/20/2016,89419,Bellen,1,24.95,0,12.86,3
11/20/2016,89115,Yanaki,12,345,0.1875,189.24,4
12/21/2016,89030,Fun Fly,1,4.95,0,1.82,3
10/30/2016,89030,Carlota,12,335.4,0.1875,140.16,7
11/18/2016,89419,Yanaki,1,28.75,0,15.02,3
11/6/2016,89030,Quad,1,43.96,0,21.86,7
10/7/2016,89115,Fun Fly,1,4.95,0,2.58,4
11/13/2016,89419,Carlota,1,27.95,0,11.6,4
10/8/2016,89030,Fun Fly,1,4.95,0,1.92,8
11/19/2016,89030,Quad,12,527.52,0.1875,255.96,7
12/6/2016,89115,Aspen,1,27.95,0,11.09,7
11/29/2016,89419,Bellen,2,49.9,0,25.14,3
12/19/2016,89115,Quad,1,43.96,0,20.81,1
10/26/2016,89115,Quad,12,527.52,0.1875,264.24,4
11/23/2016,89030,Aspen,1,27.95,0,11.51,4
12/10/2016,89030,Quad,2,87.92,0,41.66,4
10/17/2016,89030,Fun Fly,6,29.7,0.1,13.32,1
12/18/2016,89030,Fun Fly,1,4.95,0,1.69,3
11/7/2016,89419,Aspen,1,27.95,0,12.87,1
10/11/2016,89030,Aspen,3,83.85,0,34.26,6
10/24/2016,89115,Yanaki,1,28.75,0,14.64,4
12/15/2016,89030,Fun Fly,6,29.7,0.1,15.9,3
10/14/2016,89030,Fun Fly,1,4.95,0,2.9,7
12/15/2016,89030,Quad,1,43.96,0,22.15,4
10/27/2016,89115,Fun Fly,1,4.95,0,2.54,4
11/7/2016,89030,Fun Fly,3,14.85,0,9.45,4
10/29/2016,89030,Aspen,1,27.95,0,12.94,7
10/31/2016,89030,Bellen,1,24.95,0,14.44,7
12/17/2016,89115,Bellen,1,24.95,0,12.39,1
11/13/2016,89419,Bellen,1,24.95,0,12.89,4
12/10/2016,89115,Fun Fly,1,4.95,0,3.73,1
11/26/2016,89115,Fun Fly,1,4.95,0,2.05,1
12/19/2016,89030,Quad,1,43.96,0,21.65,4
12/1/2016,89419,Fun Fly,1,4.95,0,1.57,5
11/23/2016,89115,Yanaki,12,345,0.1875,185.52,1
12/13/2016,89419,Fun Fly,12,59.4,0.1875,35.4,3
12/1/2016,89419,Yanaki,2,57.5,0,27.26,4
12/8/2016,89030,Fun Fly,1,4.95,0,2.12,3
10/16/2016,89030,Quad,1,43.96,0,20.83,3
11/2/2016,89115,Fun Fly,12,59.4,0.1875,23.52,8
10/31/2016,89115,Fun Fly,6,29.7,0.1,24.42,5
10/13/2016,89115,Yanaki,1,28.75,0,14,7
12/18/2016,89115,Quad,3,131.88,0,65.55,2
11/12/2016,89030,Bellen,1,24.95,0,13.74,2
11/27/2016,89419,Yanaki,1,28.75,0,13.93,1
12/3/2016,89030,Fun Fly,1,4.95,0,2.28,7
12/7/2016,89115,Fun Fly,2,9.9,0,7.3,5
11/15/2016,89115,Fun Fly,1,4.95,0,1.68,4
12/7/2016,89030,Quad,1,43.96,0,21.17,5
10/19/2016,89419,Majestic Beaut,1,32.95,0,19.77,4
10/17/2016,89419,Fun Fly,1,4.95,0,2.44,4
11/1/2016,89419,Fun Fly,1,4.95,0,3.31,8
11/15/2016,89030,Yanaki,1,28.75,0,13.76,3
10/21/2016,89419,Quad,1,43.96,0,20.78,4
11/19/2016,89419,Bellen,1,24.95,0,13.25,4
11/3/2016,89030,Bellen,1,24.95,0,14.42,4
11/30/2016,89030,Yanaki,1,28.75,0,15.65,2
10/30/2016,89419,Carlota,12,335.4,0.1875,152.88,7
10/10/2016,89419,Aspen,1,27.95,0,10.67,5
11/22/2016,89419,Majestic Beaut,1,32.95,0,19.8,5
12/2/2016,89419,Quad,1,43.96,0,21.25,1
11/8/2016,89419,Fun Fly,1,4.95,0,2.64,3
10/7/2016,89419,Yanaki,12,345,0.1875,185.4,3
11/10/2016,89419,Quad,1,43.96,0,20.41,4
12/6/2016,89419,Yanaki,12,345,0.1875,173.88,8
10/23/2016,89419,Bellen,1,24.95,0,13.9,5
10/30/2016,89030,Majestic Beaut,2,65.9,0,39.38,1
10/26/2016,89030,Carlota,1,27.95,0,13,8
11/8/2016,89419,Fun Fly,1,4.95,0,2.72,4
10/6/2016,89419,Yanaki,1,28.75,0,15.94,3
10/29/2016,89030,Fun Fly,6,29.7,0.1,20.94,4
10/29/2016,89030,Fun Fly,12,59.4,0.1875,34.44,4
12/19/2016,89419,Bellen,1,24.95,0,12.34,4
11/29/2016,89030,Fun Fly,1,4.95,0,3.38,3
12/15/2016,89115,Aspen,2,55.9,0,24.02,7
11/12/2016,89115,Carlota,1,27.95,0,12.5,4
12/4/2016,89419,Yanaki,12,345,0.1875,171.12,4
10/10/2016,89030,Quad,4,175.84,0.1,91.4,7
12/7/2016,89419,Carlota,12,335.4,0.1875,131.16,6
12/6/2016,89030,Yanaki,1,28.75,0,13.56,4
11/7/2016,89115,Bellen,1,24.95,0,13.8,4
11/1/2016,89115,Fun Fly,1,4.95,0,1.89,7
12/11/2016,89115,Carlota,1,27.95,0,11.69,7
10/25/2016,89030,Bellen,1,24.95,0,13.64,1
11/5/2016,89030,Bellen,1,24.95,0,13.91,3
10/19/2016,89419,Quad,1,43.96,0,21.14,6
12/2/2016,89115,Quad,1,43.96,0,22.13,3
11/19/2016,89115,Fun Fly,6,29.7,0.1,12.96,3
11/10/2016,89419,Yanaki,1,28.75,0,15.16,3
10/4/2016,89030,Bellen,3,74.85,0,35.67,5
11/11/2016,89115,Yanaki,2,57.5,0,28.4,7
11/20/2016,89419,Fun Fly,1,4.95,0,3.94,4
12/7/2016,89030,Fun Fly,2,9.9,0,4.74,4
10/12/2016,89030,Carlota,1,27.95,0,13.21,8
12/24/2016,89030,Fun Fly,3,14.85,0,10.41,3
11/24/2016,89115,Carlota,1,27.95,0,13.17,4
10/28/2016,89115,Aspen,1,27.95,0,12.86,4
11/30/2016,89419,Fun Fly,4,19.8,0.1,9.64,5
12/13/2016,89419,Quad,1,43.96,0,20.41,7
10/4/2016,89115,Fun Fly,6,29.7,0.1,10.56,8
10/12/2016,89115,Fun Fly,1,4.95,0,3.72,2
12/4/2016,89419,Bellen,1,24.95,0,13.76,7
12/7/2016,89419,Carlota,12,335.4,0.1875,135.36,6
10/17/2016,89115,Bellen,1,24.95,0,12.55,4
10/16/2016,89419,Quad,1,43.96,0,21.96,1
10/23/2016,89115,Bellen,1,24.95,0,12.37,5
11/9/2016,89419,Yanaki,1,28.75,0,14.13,7
10/20/2016,89115,Yanaki,2,57.5,0,29.5,3
11/20/2016,89030,Yanaki,1,28.75,0,14.89,6
10/16/2016,89030,Quad,1,43.96,0,22.31,3
12/13/2016,89030,Yanaki,1,28.75,0,13.88,4
10/25/2016,89115,Aspen,1,27.95,0,11.63,1
10/11/2016,89419,Quad,2,87.92,0,41.8,6
10/11/2016,89115,Fun Fly,4,19.8,0.1,15.72,7
11/24/2016,89419,Bellen,1,24.95,0,12.77,3
10/12/2016,89115,Quad,1,43.96,0,22.12,1
10/20/2016,89419,Yanaki,1,28.75,0,15.5,4
12/11/2016,89115,Majestic Beaut,1,32.95,0,17.94,3
10/25/2016,89030,Carlota,1,27.95,0,13.42,3
10/22/2016,89030,Fun Fly,12,59.4,0.1875,20.52,7
10/11/2016,89115,Aspen,1,27.95,0,11.07,5
11/21/2016,89115,Majestic Beaut,1,32.95,0,20.47,1
12/17/2016,89030,Fun Fly,1,4.95,0,2.77,3
11/22/2016,89419,Aspen,1,27.95,0,10.92,1
11/27/2016,89419,Fun Fly,1,4.95,0,4.1,1
10/18/2016,89030,Fun Fly,1,4.95,0,4.02,8
11/25/2016,89030,Quad,1,43.96,0,21.42,6
10/17/2016,89419,Fun Fly,12,59.4,0.1875,24.24,7
12/1/2016,89030,Fun Fly,4,19.8,0.1,15,4
12/10/2016,89030,Bellen,6,149.7,0.1,85.62,2
12/23/2016,89115,Fun Fly,12,59.4,0.1875,35.76,4
10/16/2016,89030,Bellen,3,74.85,0,37.65,3
11/30/2016,89115,Fun Fly,1,4.95,0,2.7,7
10/8/2016,89030,Carlota,1,27.95,0,13.06,6
10/27/2016,89030,Quad,1,43.96,0,21.54,4
12/4/2016,89419,Bellen,2,49.9,0,25.76,4
10/25/2016,89115,Bellen,6,149.7,0.1,80.34,1
12/13/2016,89419,Aspen,1,27.95,0,12.79,4
11/7/2016,89115,Bellen,6,149.7,0.1,83.94,2
10/30/2016,89030,Aspen,1,27.95,0,10.95,3
11/29/2016,89115,Fun Fly,1,4.95,0,2.29,5
11/28/2016,89115,Bellen,2,49.9,0,28.56,4
11/12/2016,89115,Carlota,1,27.95,0,11.4,4
12/20/2016,89030,Quad,1,43.96,0,21.6,7
12/23/2016,89419,Fun Fly,1,4.95,0,3.54,4
10/22/2016,89115,Fun Fly,1,4.95,0,4.14,7
11/5/2016,89419,Fun Fly,2,9.9,0,4.26,6
10/3/2016,89115,Fun Fly,1,4.95,0,3.55,3
12/11/2016,89115,Bellen,1,24.95,0,13.02,3
10/20/2016,89115,Quad,1,43.96,0,22.46,4
11/12/2016,89115,Quad,1,43.96,0,20.65,3
11/28/2016,89030,Fun Fly,1,4.95,0,2.19,7
10/20/2016,89419,Aspen,3,83.85,0,31.86,3
11/21/2016,89419,Fun Fly,1,4.95,0,2.1,1
10/16/2016,89419,Quad,1,43.96,0,21.81,7
12/3/2016,89419,Yanaki,1,28.75,0,14.32,3
11/5/2016,89030,Fun Fly,1,4.95,0,3.9,3
11/28/2016,89115,Quad,1,43.96,0,21.24,6
11/22/2016,89115,Bellen,1,24.95,0,12.55,1
12/18/2016,89030,Fun Fly,1,4.95,0,3.14,2
11/12/2016,89115,Yanaki,1,28.75,0,14.41,4
12/4/2016,89115,Bellen,1,24.95,0,13.87,8
10/16/2016,89030,Aspen,6,167.7,0.1,62.16,4
11/28/2016,89030,Aspen,2,55.9,0,22.1,3
11/23/2016,89419,Fun Fly,1,4.95,0,2.94,7
11/25/2016,89419,Yanaki,1,28.75,0,15.51,5
10/26/2016,89419,Bellen,1,24.95,0,12.11,3
11/17/2016,89419,Bellen,1,24.95,0,11.77,6
10/18/2016,89030,Yanaki,1,28.75,0,15.49,7
11/2/2016,89419,Fun Fly,12,59.4,0.1875,45.84,4
11/21/2016,89115,Fun Fly,2,9.9,0,7.08,4
10/6/2016,89030,Yanaki,1,28.75,0,14.16,6
11/12/2016,89115,Fun Fly,6,29.7,0.1,22.26,7
11/23/2016,89115,Fun Fly,1,4.95,0,1.55,2
12/7/2016,89030,Bellen,3,74.85,0,42.45,1
10/9/2016,89115,Yanaki,1,28.75,0,14.79,8
10/2/2016,89115,Aspen,1,27.95,0,12.94,6
11/10/2016,89419,Quad,1,43.96,0,20.57,8
10/13/2016,89419,Aspen,1,27.95,0,10.34,1
12/12/2016,89419,Bellen,1,24.95,0,13.86,3
11/21/2016,89115,Yanaki,1,28.75,0,15.35,6
10/14/2016,89115,Fun Fly,6,29.7,0.1,16.44,1
11/8/2016,89115,Yanaki,1,28.75,0,15.42,1
11/20/2016,89419,Fun Fly,1,4.95,0,2.32,1
12/8/2016,89030,Bellen,1,24.95,0,11.87,1
12/6/2016,89419,Quad,1,43.96,0,21.28,1
11/26/2016,89115,Quad,1,43.96,0,22,4
12/11/2016,89419,Yanaki,1,28.75,0,13.88,7
11/13/2016,89115,Quad,1,43.96,0,22.12,7
12/2/2016,89030,Carlota,4,111.8,0.1,47.72,6
11/8/2016,89419,Bellen,1,24.95,0,12.8,4
10/18/2016,89419,Yanaki,1,28.75,0,13.81,3
11/1/2016,89419,Majestic Beaut,2,65.9,0,37.52,4
12/21/2016,89115,Bellen,12,299.4,0.1875,153,7
10/13/2016,89030,Majestic Beaut,6,197.7,0.1,113.52,6
11/29/2016,89030,Bellen,1,24.95,0,13.16,3
12/21/2016,89115,Fun Fly,12,59.4,0.1875,20.88,7
11/29/2016,89419,Quad,1,43.96,0,20.92,5
11/16/2016,89419,Bellen,1,24.95,0,12.05,4
10/5/2016,89115,Aspen,1,27.95,0,12.37,8
10/9/2016,89115,Carlota,2,55.9,0,22.36,3
10/6/2016,89115,Aspen,12,335.4,0.1875,143.76,6
12/10/2016,89419,Fun Fly,2,9.9,0,8.14,6
11/2/2016,89030,Bellen,6,149.7,0.1,74.58,4
11/11/2016,89419,Carlota,12,335.4,0.1875,154.32,7
11/9/2016,89115,Fun Fly,1,4.95,0,1.78,7
10/22/2016,89115,Carlota,1,27.95,0,11.2,7
10/15/2016,89419,Fun Fly,1,4.95,0,2.57,4
11/30/2016,89030,Aspen,1,27.95,0,11.79,4
12/22/2016,89115,Quad,1,43.96,0,20.72,1
11/9/2016,89030,Fun Fly,1,4.95,0,3.74,3
10/10/2016,89115,Aspen,1,27.95,0,10.27,5
11/3/2016,89030,Bellen,1,24.95,0,14.01,1
12/11/2016,89030,Aspen,1,27.95,0,12.62,3
12/17/2016,89030,Fun Fly,1,4.95,0,1.74,1
11/15/2016,89419,Bellen,1,24.95,0,12.85,7
11/3/2016,89030,Bellen,1,24.95,0,13.9,3
11/1/2016,89030,Aspen,1,27.95,0,11.52,7
12/23/2016,89115,Fun Fly,1,4.95,0,1.52,7
10/3/2016,89115,Aspen,1,27.95,0,11.17,3
11/25/2016,89115,Aspen,1,27.95,0,11.93,3
12/10/2016,89419,Yanaki,6,172.5,0.1,85.62,4
12/9/2016,89419,Bellen,2,49.9,0,25.94,4
10/11/2016,89115,Carlota,1,27.95,0,11.74,4
10/20/2016,89115,Quad,12,527.52,0.1875,258.96,3
12/10/2016,89419,Quad,1,43.96,0,21.97,5
12/9/2016,89115,Bellen,6,149.7,0.1,81.54,7
11/3/2016,89115,Bellen,1,24.95,0,12.03,1
11/27/2016,89030,Quad,1,43.96,0,21.46,4
10/19/2016,89419,Aspen,6,167.7,0.1,61.56,4
12/1/2016,89419,Yanaki,1,28.75,0,15.3,4
12/15/2016,89419,Bellen,1,24.95,0,12.01,7
12/24/2016,89030,Fun Fly,1,4.95,0,2.75,1
10/27/2016,89419,Bellen,1,24.95,0,12.09,4
10/31/2016,89030,Carlota,1,27.95,0,12.89,5
12/9/2016,89030,Quad,12,527.52,0.1875,260.64,4
11/1/2016,89419,Fun Fly,12,59.4,0.1875,30.36,3
11/7/2016,89030,Quad,1,43.96,0,20.45,6
11/30/2016,89419,Fun Fly,6,29.7,0.1,23.28,7
11/19/2016,89419,Fun Fly,6,29.7,0.1,23.58,2
10/31/2016,89030,Fun Fly,1,4.95,0,4.08,3
12/14/2016,89419,Fun Fly,1,4.95,0,4.06,7
11/16/2016,89030,Quad,2,87.92,0,41.12,3
11/28/2016,89115,Carlota,1,27.95,0,11.34,4
10/14/2016,89030,Fun Fly,1,4.95,0,3.3,1
10/17/2016,89419,Quad,3,131.88,0,62.13,4
12/6/2016,89030,Yanaki,6,172.5,0.1,94.8,4
12/22/2016,89419,Carlota,6,167.7,0.1,66.12,4
11/12/2016,89030,Quad,6,263.76,0.1,128.82,3
10/22/2016,89419,Quad,12,527.52,0.1875,276.12,4
12/18/2016,89030,Fun Fly,2,9.9,0,5.82,8
11/20/2016,89115,Fun Fly,1,4.95,0,2.21,1
12/19/2016,89419,Carlota,3,83.85,0,37.8,2
12/12/2016,89419,Yanaki,1,28.75,0,15.07,8
11/10/2016,89419,Bellen,12,299.4,0.1875,156,3
12/2/2016,89419,Carlota,1,27.95,0,13.45,4
11/8/2016,89115,Yanaki,1,28.75,0,14.37,2
12/7/2016,89419,Aspen,2,55.9,0,24.66,3
12/24/2016,89115,Quad,6,263.76,0.1,132.06,5
10/30/2016,89115,Carlota,1,27.95,0,11.7,7
12/18/2016,89419,Quad,1,43.96,0,22.77,4
10/13/2016,89419,Bellen,1,24.95,0,13.94,1
10/24/2016,89419,Fun Fly,1,4.95,0,2.1,3
10/21/2016,89030,Bellen,1,24.95,0,12.67,1
11/2/2016,89419,Bellen,1,24.95,0,12.18,4
12/6/2016,89030,Fun Fly,1,4.95,0,1.59,3
11/26/2016,89419,Bellen,1,24.95,0,12.38,3
10/8/2016,89030,Bellen,1,24.95,0,12.61,5
12/3/2016,89030,Bellen,2,49.9,0,28.32,4
10/23/2016,89115,Aspen,1,27.95,0,10.9,4
10/17/2016,89419,Aspen,2,55.9,0,23.4,4
11/21/2016,89030,Bellen,1,24.95,0,11.91,1
11/10/2016,89419,Yanaki,6,172.5,0.1,80.88,4
10/2/2016,89115,Aspen,6,167.7,0.1,65.1,4
11/9/2016,89419,Yanaki,6,172.5,0.1,93.48,7
