Date,Store Zip Code,Product,Units,Amount of Sale,Revenue Discount,COGS,Payment ID
11/8/2016,87001,Quad,1,44.96,0,23.99,7
11/19/2016,87103,Quad,12,539.52,0.215,277.44,6
12/13/2016,87103,Carlota,6,173.7,0.125,97.5,7
11/14/2016,87103,Crested Beaut,1,38.95,0,21.72,3
12/10/2016,87001,Quad,6,269.76,0.125,183.24,4
12/3/2016,87001,Carlota,1,28.95,0,19.95,5
12/17/2016,87037,Bellen,6,155.7,0.125,92.4,7
10/26/2016,87037,Fun Fly,4,19.8,0.1,29.92,6
10/18/2016,87037,Majestic Beaut,6,203.7,0.125,108.24,7
12/23/2016,87103,Majestic Beaut,1,33.95,0,24.25,8
10/11/2016,87001,Aspen,6,173.7,0.125,71.04,7
11/8/2016,87001,Carlota,1,28.95,0,17.55,6
11/2/2016,87103,Yanaki,1,29.75,0,18.5,7
11/22/2016,87103,Yanaki,1,29.75,0,14.03,4
11/30/2016,87001,Quad,1,44.96,0,21.86,7
10/5/2016,87103,Fun Fly,1,4.95,0,7.13,7
10/27/2016,87103,Fun Fly,1,4.95,0,8.49,2
12/22/2016,87315,Crested Beaut,1,38.95,0,18.92,6
10/31/2016,87037,Fun Fly,6,29.7,0.125,28.38,6
11/21/2016,87941,Carlota,12,347.4,0.215,146.52,4
11/5/2016,87037,Bellen,1,25.95,0,14.65,2
10/23/2016,87001,Carlota,2,57.9,0,40.34,1
11/9/2016,87315,Majestic Beaut,1,33.95,0,21.07,8
10/1/2016,87103,Bellen,1,25.95,0,17.95,8
11/12/2016,87001,Yanaki,1,29.75,0,21.85,8
11/21/2016,87001,Carlota,1,28.95,0,11.96,8
11/13/2016,87001,Quad,1,44.96,0,28.64,4
11/8/2016,87001,Carlota,2,57.9,0,33.64,4
10/9/2016,87001,Fun Fly,1,4.95,0,8.54,1
11/18/2016,87315,Crested Beaut,1,38.95,0,20.02,2
11/21/2016,87001,Majestic Beaut,1,33.95,0,19.93,2
10/31/2016,87315,Carlota,12,347.4,0.215,204.84,6
11/17/2016,87001,Aspen,1,28.95,0,12.68,5
11/17/2016,87941,Quad,1,44.96,0,22.23,7
11/29/2016,87037,Carlota,12,347.4,0.215,191.16,1
12/11/2016,87037,Carlota,1,28.95,0,11.17,6
10/14/2016,87001,Majestic Beaut,3,101.85,0,59.7,7
11/15/2016,87103,Bellen,1,25.95,0,18.77,1
11/8/2016,87315,Majestic Beaut,1,33.95,0,19.65,6
11/10/2016,87001,Carlota,1,28.95,0,19.08,7
11/10/2016,87103,Crested Beaut,3,116.85,0,79.44,4
11/24/2016,87037,Crested Beaut,1,38.95,0,24.51,4
10/9/2016,87941,Quad,1,44.96,0,29.4,5
11/16/2016,87001,Yanaki,12,357,0.215,169.56,6
12/17/2016,87001,Bellen,1,25.95,0,15.87,4
11/10/2016,87506,Carlota,1,28.95,0,15.34,4
11/30/2016,87103,Majestic Beaut,9,305.55,0.125,205.29,7
10/22/2016,87315,Quad,1,44.96,0,21.5,7
12/20/2016,87001,Crested Beaut,1,38.95,0,18.35,5
12/15/2016,87001,Quad,2,89.92,0,43.7,7
10/17/2016,87037,Carlota,12,347.4,0.215,147.36,6
11/19/2016,87506,Yanaki,6,178.5,0.125,121.08,4
11/2/2016,87315,Carlota,12,347.4,0.215,131.4,8
10/22/2016,87037,Carlota,1,28.95,0,16.02,4
12/8/2016,87941,Yanaki,1,29.75,0,22.87,5
10/16/2016,87506,Quad,10,449.6,0.125,213.3,7
10/14/2016,87001,Yanaki,1,29.75,0,19.55,1
11/25/2016,87103,Quad,6,269.76,0.125,174.36,7
10/27/2016,87941,Fun Fly,3,14.85,0,6.9,5
10/1/2016,87001,Majestic Beaut,1,33.95,0,19.89,3
12/2/2016,87001,Carlota,1,28.95,0,19.48,7
10/25/2016,87001,Fun Fly,14,69.3,0.215,101.78,8
12/2/2016,87001,Quad,10,449.6,0.125,232.8,7
10/2/2016,87037,Yanaki,1,29.75,0,16.87,6
11/9/2016,87506,Majestic Beaut,1,33.95,0,19.72,3
11/27/2016,87001,Carlota,6,173.7,0.125,84.06,6
11/24/2016,87037,Crested Beaut,15,584.25,0.215,351.3,4
10/31/2016,87001,Aspen,1,28.95,0,13.63,6
12/22/2016,87103,Carlota,1,28.95,0,13.14,6
12/2/2016,87506,Quad,1,44.96,0,28.11,5
12/23/2016,87001,Yanaki,12,357,0.215,212.88,7
12/20/2016,87001,Majestic Beaut,11,373.45,0.125,251.46,4
12/22/2016,87001,Aspen,12,347.4,0.215,180.48,4
10/3/2016,87037,Carlota,1,28.95,0,13.9,4
10/21/2016,87103,Crested Beaut,1,38.95,0,17.3,2
12/13/2016,87315,Carlota,1,28.95,0,14.72,7
10/30/2016,87506,Quad,1,44.96,0,26.8,8
10/18/2016,87103,Quad,12,539.52,0.215,348.84,4
12/13/2016,87941,Carlota,1,28.95,0,17.07,7
10/27/2016,87315,Majestic Beaut,1,33.95,0,18.25,5
10/4/2016,87315,Quad,1,44.96,0,30.41,1
10/22/2016,87941,Bellen,12,311.4,0.215,227.16,6
11/25/2016,87001,Carlota,1,28.95,0,12.02,5
10/28/2016,87001,Majestic Beaut,1,33.95,0,15.75,7
11/30/2016,87001,Carlota,6,173.7,0.125,104.28,4
10/26/2016,87506,Fun Fly,12,59.4,0.215,122.88,5
11/15/2016,87103,Bellen,1,25.95,0,16.91,6
10/15/2016,87001,Majestic Beaut,3,101.85,0,70.47,5
10/20/2016,87037,Quad,1,44.96,0,24.47,7
12/20/2016,87103,Carlota,1,28.95,0,12.42,1
10/18/2016,87001,Bellen,1,25.95,0,17.33,1
12/15/2016,87001,Quad,6,269.76,0.125,144.42,4
10/6/2016,87941,Crested Beaut,1,38.95,0,25.81,7
11/12/2016,87103,Yanaki,1,29.75,0,14.14,7
10/21/2016,87941,Quad,1,44.96,0,22.5,7
12/5/2016,87001,Carlota,1,28.95,0,15.98,7
10/8/2016,87001,Quad,1,44.96,0,22.11,1
12/18/2016,87315,Carlota,1,28.95,0,19.61,4
12/7/2016,87001,Carlota,4,115.8,0.1,47,5
11/13/2016,87941,Carlota,3,86.85,0,52.38,7
12/15/2016,87001,Quad,1,44.96,0,30.58,7
10/25/2016,87001,Bellen,1,25.95,0,18.04,5
10/21/2016,87315,Yanaki,1,29.75,0,17.36,7
10/25/2016,87941,Crested Beaut,12,467.4,0.215,246.96,4
11/18/2016,87037,Yanaki,1,29.75,0,19.17,7
10/29/2016,87941,Bellen,6,155.7,0.125,85.68,3
10/27/2016,87941,Fun Fly,1,4.95,0,9.45,4
10/2/2016,87001,Quad,1,44.96,0,21.66,8
10/20/2016,87037,Quad,3,134.88,0,84.96,4
12/2/2016,87941,Aspen,3,86.85,0,52.5,2
12/17/2016,87001,Majestic Beaut,12,407.4,0.215,238.68,1
11/8/2016,87001,Yanaki,2,59.5,0,28.68,7
10/27/2016,87037,Yanaki,1,29.75,0,16.53,1
12/5/2016,87315,Majestic Beaut,3,101.85,0,51.6,4
11/14/2016,87001,Carlota,6,173.7,0.125,89.04,4
12/24/2016,87941,Carlota,4,115.8,0.1,59.64,1
11/18/2016,87315,Carlota,1,28.95,0,18.78,2
12/17/2016,87103,Carlota,1,28.95,0,18.26,1
11/20/2016,87315,Yanaki,1,29.75,0,16.19,6
10/31/2016,87941,Quad,6,269.76,0.125,180.18,6
10/22/2016,87506,Majestic Beaut,1,33.95,0,17.69,7
12/16/2016,87001,Majestic Beaut,6,203.7,0.125,121.8,6
10/20/2016,87506,Carlota,12,347.4,0.215,240.96,7
10/6/2016,87001,Carlota,6,173.7,0.125,76.08,7
11/17/2016,87001,Majestic Beaut,1,33.95,0,20.72,4
11/7/2016,87103,Bellen,12,311.4,0.215,143.52,7
10/11/2016,87037,Yanaki,1,29.75,0,17.86,6
12/1/2016,87103,Bellen,1,25.95,0,19.95,5
12/9/2016,87941,Quad,1,44.96,0,21.98,4
10/31/2016,87941,Majestic Beaut,5,169.75,0.1,117.05,8
11/30/2016,87037,Fun Fly,1,4.95,0,2.07,8
11/23/2016,87001,Carlota,1,28.95,0,18.27,4
10/12/2016,87315,Bellen,1,25.95,0,18.76,4
11/1/2016,87001,Fun Fly,1,4.95,0,7.17,4
10/30/2016,87001,Quad,1,44.96,0,21.63,6
10/15/2016,87001,Yanaki,12,357,0.215,164.64,6
11/16/2016,87037,Carlota,13,376.35,0.215,159.38,6
11/13/2016,87001,Fun Fly,1,4.95,0,10.81,5
11/26/2016,87506,Yanaki,12,357,0.215,239.76,6
11/18/2016,87315,Fun Fly,1,4.95,0,6.49,7
12/24/2016,87941,Carlota,1,28.95,0,16.38,1
10/27/2016,87001,Fun Fly,1,4.95,0,5.71,4
11/10/2016,87037,Aspen,1,28.95,0,18.44,6
11/13/2016,87315,Majestic Beaut,1,33.95,0,23.9,7
11/23/2016,87941,Carlota,1,28.95,0,12.31,6
10/22/2016,87103,Bellen,1,25.95,0,13.83,4
11/11/2016,87315,Aspen,12,347.4,0.215,200.4,7
10/31/2016,87103,Crested Beaut,1,38.95,0,23.07,5
10/18/2016,87506,Quad,1,44.96,0,30.15,1
12/16/2016,87001,Fun Fly,2,9.9,0,14.06,8
10/8/2016,87941,Crested Beaut,12,467.4,0.215,264.96,7
10/4/2016,87103,Quad,1,44.96,0,24.45,1
10/20/2016,87315,Carlota,6,173.7,0.125,98.1,5
11/28/2016,87001,Majestic Beaut,1,33.95,0,22.83,1
12/20/2016,87001,Majestic Beaut,1,33.95,0,21,5
11/12/2016,87001,Carlota,1,28.95,0,18.08,1
10/23/2016,87103,Quad,1,44.96,0,30.1,7
11/19/2016,87037,Bellen,1,25.95,0,18.33,6
12/8/2016,87001,Quad,1,44.96,0,30.15,1
11/2/2016,87037,Yanaki,1,29.75,0,20.83,4
12/23/2016,87037,Yanaki,1,29.75,0,15.04,7
10/9/2016,87941,Quad,1,44.96,0,23.02,7
12/15/2016,87103,Bellen,1,25.95,0,21.43,4
11/21/2016,87001,Crested Beaut,1,38.95,0,26.07,4
11/29/2016,87941,Yanaki,12,357,0.215,159.84,7
10/23/2016,87001,Bellen,6,155.7,0.125,87.78,6
12/3/2016,87037,Yanaki,1,29.75,0,19.7,7
10/25/2016,87001,Carlota,3,86.85,0,43.86,4
10/21/2016,87001,Bellen,2,51.9,0,41.8,6
12/11/2016,87506,Yanaki,5,148.75,0.1,100.3,6
11/25/2016,87037,Yanaki,1,29.75,0,20.21,6
11/12/2016,87103,Quad,12,539.52,0.215,346.08,6
11/3/2016,87941,Carlota,1,28.95,0,19.48,4
10/12/2016,87001,Yanaki,12,357,0.215,168,4
12/18/2016,87941,Bellen,1,25.95,0,14.63,1
10/11/2016,87001,Crested Beaut,1,38.95,0,19.97,7
10/16/2016,87001,Yanaki,6,178.5,0.125,82.68,2
10/5/2016,87001,Quad,12,539.52,0.215,328.2,7
10/22/2016,87037,Aspen,1,28.95,0,12.88,4
10/20/2016,87037,Aspen,1,28.95,0,13.82,7
12/20/2016,87941,Carlota,12,347.4,0.215,192.6,7
10/24/2016,87001,Carlota,1,28.95,0,18.44,7
10/4/2016,87001,Fun Fly,1,4.95,0,5.94,6
12/13/2016,87001,Aspen,2,57.9,0,29.8,2
10/30/2016,87941,Yanaki,1,29.75,0,14.83,8
12/20/2016,87001,Carlota,1,28.95,0,11.73,7
10/31/2016,87001,Yanaki,1,29.75,0,17.82,4
10/8/2016,87506,Crested Beaut,1,38.95,0,26.51,1
11/19/2016,87001,Majestic Beaut,1,33.95,0,20.6,7
12/6/2016,87506,Carlota,1,28.95,0,20.31,7
11/26/2016,87001,Quad,1,44.96,0,29.47,7
10/12/2016,87001,Carlota,1,28.95,0,19.22,8
11/18/2016,87001,Crested Beaut,1,38.95,0,17.49,6
12/13/2016,87506,Quad,7,314.72,0.125,183.12,4
11/13/2016,87001,Majestic Beaut,2,67.9,0,47.38,4
10/1/2016,87941,Majestic Beaut,1,33.95,0,21.93,2
10/24/2016,87001,Fun Fly,1,4.95,0,4.74,7
12/4/2016,87001,Bellen,1,25.95,0,15.3,7
12/2/2016,87103,Majestic Beaut,12,407.4,0.215,190.68,4
12/13/2016,87001,Crested Beaut,6,233.7,0.125,134.22,8
10/9/2016,87037,Crested Beaut,1,38.95,0,24.16,8
12/23/2016,87103,Yanaki,11,327.25,0.125,213.07,1
11/30/2016,87103,Fun Fly,1,4.95,0,6.4,3
10/3/2016,87315,Quad,1,44.96,0,27.5,8
10/7/2016,87315,Fun Fly,1,4.95,0,8.99,7
12/10/2016,87506,Carlota,1,28.95,0,13.56,3
10/25/2016,87001,Carlota,6,173.7,0.125,86.28,7
12/1/2016,87506,Majestic Beaut,1,33.95,0,22.31,3
11/11/2016,87103,Fun Fly,1,4.95,0,4.92,6
10/16/2016,87001,Majestic Beaut,1,33.95,0,17.3,2
11/20/2016,87941,Crested Beaut,1,38.95,0,23.38,3
12/7/2016,87001,Yanaki,14,416.5,0.215,190.68,4
12/22/2016,87941,Majestic Beaut,6,203.7,0.125,147.3,7
11/21/2016,87506,Majestic Beaut,1,33.95,0,15.61,5
11/24/2016,87001,Carlota,1,28.95,0,13.6,7
12/21/2016,87037,Crested Beaut,1,38.95,0,21.28,6
10/16/2016,87506,Quad,1,44.96,0,30.33,4
10/26/2016,87001,Carlota,6,173.7,0.125,72.3,7
10/21/2016,87001,Yanaki,1,29.75,0,17.15,5
12/12/2016,87001,Fun Fly,1,4.95,0,1.21,6
10/9/2016,87001,Yanaki,1,29.75,0,23.12,5
10/10/2016,87037,Carlota,1,28.95,0,15.01,6
11/8/2016,87103,Majestic Beaut,1,33.95,0,23.99,6
12/21/2016,87001,Bellen,12,311.4,0.215,258.72,7
11/14/2016,87001,Aspen,1,28.95,0,15.92,6
10/25/2016,87315,Carlota,12,347.4,0.215,204.36,1
11/4/2016,87103,Fun Fly,12,59.4,0.215,72.24,7
12/15/2016,87941,Carlota,1,28.95,0,11.7,4
11/22/2016,87001,Quad,3,134.88,0,70.05,4
11/9/2016,87315,Fun Fly,15,74.25,0.215,33.75,1
10/24/2016,87001,Carlota,12,347.4,0.215,135.96,5
12/3/2016,87001,Carlota,1,28.95,0,20.33,5
12/11/2016,87001,Bellen,12,311.4,0.215,144.48,4
11/18/2016,87941,Fun Fly,2,9.9,0,5.58,4
11/18/2016,87001,Yanaki,1,29.75,0,19.62,1
11/21/2016,87001,Yanaki,1,29.75,0,19.79,6
10/31/2016,87001,Majestic Beaut,3,101.85,0,70.71,7
12/2/2016,87001,Bellen,12,311.4,0.215,149.28,1
11/7/2016,87001,Crested Beaut,1,38.95,0,20.97,6
10/11/2016,87037,Fun Fly,1,4.95,0,4.26,7
12/9/2016,87315,Carlota,2,57.9,0,26.36,4
10/12/2016,87037,Bellen,1,25.95,0,14.22,7
11/11/2016,87506,Yanaki,14,416.5,0.215,316.82,7
12/21/2016,87001,Yanaki,1,29.75,0,19.4,1
10/25/2016,87506,Crested Beaut,1,38.95,0,22.71,4
11/3/2016,87001,Quad,1,44.96,0,24.95,7
11/7/2016,87001,Crested Beaut,1,38.95,0,18.66,5
11/25/2016,87103,Bellen,8,207.6,0.125,173.28,4
11/9/2016,87001,Majestic Beaut,9,305.55,0.125,195.93,7
11/24/2016,87941,Quad,15,674.4,0.215,314.55,7
11/21/2016,87315,Crested Beaut,1,38.95,0,19.66,7
11/9/2016,87103,Yanaki,1,29.75,0,22.87,2
12/13/2016,87001,Bellen,3,77.85,0,51.12,6
12/4/2016,87001,Crested Beaut,1,38.95,0,22.24,4
12/11/2016,87001,Majestic Beaut,1,33.95,0,21.24,4
11/1/2016,87001,Majestic Beaut,1,33.95,0,18.85,1
12/19/2016,87001,Quad,6,269.76,0.125,149.82,7
11/15/2016,87506,Bellen,1,25.95,0,19.9,6
12/16/2016,87001,Yanaki,1,29.75,0,18.21,7
11/27/2016,87037,Aspen,1,28.95,0,11.37,7
10/20/2016,87315,Fun Fly,1,4.95,0,10.19,1
11/20/2016,87001,Majestic Beaut,6,203.7,0.125,110.28,4
10/28/2016,87103,Carlota,1,28.95,0,12.61,6
10/22/2016,87001,Yanaki,1,29.75,0,13.5,8
10/30/2016,87001,Carlota,4,115.8,0.1,73.64,5
10/15/2016,87001,Fun Fly,10,49.5,0.125,61.4,6
12/20/2016,87315,Majestic Beaut,2,67.9,0,48.22,8
10/31/2016,87001,Bellen,1,25.95,0,12.14,2
12/3/2016,87037,Crested Beaut,6,233.7,0.125,107.16,6
11/5/2016,87941,Majestic Beaut,12,407.4,0.215,224.76,2
11/11/2016,87001,Carlota,1,28.95,0,13.83,6
10/29/2016,87037,Yanaki,11,327.25,0.125,171.38,6
11/14/2016,87001,Carlota,1,28.95,0,20.02,5
10/26/2016,87103,Carlota,1,28.95,0,16.49,7
10/30/2016,87001,Bellen,12,311.4,0.215,153.72,5
12/18/2016,87001,Yanaki,1,29.75,0,20.76,6
11/2/2016,87941,Yanaki,1,29.75,0,23.19,7
10/2/2016,87103,Aspen,12,347.4,0.215,132.72,5
10/16/2016,87037,Bellen,1,25.95,0,12.08,6
11/26/2016,87001,Quad,1,44.96,0,25.07,6
10/7/2016,87037,Yanaki,1,29.75,0,21.71,3
12/5/2016,87001,Majestic Beaut,12,407.4,0.215,279.48,6
11/8/2016,87315,Majestic Beaut,2,67.9,0,33.18,6
12/7/2016,87001,Crested Beaut,1,38.95,0,24.74,7
12/2/2016,87001,Aspen,1,28.95,0,18.45,3
10/20/2016,87506,Bellen,12,311.4,0.215,238.8,1
10/6/2016,87001,Yanaki,1,29.75,0,15.17,8
10/27/2016,87001,Yanaki,6,178.5,0.125,119.88,7
10/5/2016,87037,Bellen,1,25.95,0,18.08,5
10/29/2016,87941,Crested Beaut,12,467.4,0.215,267.12,7
11/27/2016,87103,Bellen,1,25.95,0,14.52,6
10/19/2016,87001,Carlota,1,28.95,0,14.69,4
10/27/2016,87001,Carlota,1,28.95,0,18.61,6
10/6/2016,87001,Bellen,2,51.9,0,42.52,7
12/11/2016,87001,Bellen,6,155.7,0.125,75.18,5
10/10/2016,87001,Quad,1,44.96,0,20.8,7
12/11/2016,87315,Majestic Beaut,13,441.35,0.215,247,6
10/30/2016,87001,Quad,1,44.96,0,24.38,5
12/8/2016,87315,Bellen,1,25.95,0,15.78,4
10/31/2016,87001,Carlota,1,28.95,0,11.55,6
10/30/2016,87001,Quad,1,44.96,0,29.1,7
11/7/2016,87037,Quad,1,44.96,0,22.14,6
11/6/2016,87037,Majestic Beaut,1,33.95,0,23.03,6
10/8/2016,87103,Yanaki,13,386.75,0.215,227.76,6
10/20/2016,87103,Yanaki,1,29.75,0,21.17,7
10/24/2016,87001,Yanaki,1,29.75,0,19.39,7
10/28/2016,87103,Yanaki,1,29.75,0,17.34,7
10/10/2016,87315,Aspen,1,28.95,0,18.01,6
11/2/2016,87001,Majestic Beaut,12,407.4,0.215,264.12,5
12/20/2016,87001,Carlota,8,231.6,0.125,157.76,1
11/21/2016,87103,Yanaki,1,29.75,0,19.23,4
12/22/2016,87001,Carlota,1,28.95,0,15.5,4
10/4/2016,87103,Bellen,7,181.65,0.125,112.91,6
10/6/2016,87037,Majestic Beaut,6,203.7,0.125,130.2,7
12/8/2016,87001,Bellen,1,25.95,0,17.65,3
11/12/2016,87001,Yanaki,1,29.75,0,19.79,1
11/30/2016,87001,Bellen,1,25.95,0,13.21,5
11/4/2016,87315,Quad,1,44.96,0,20.58,4
12/6/2016,87941,Fun Fly,5,24.75,0.1,26.6,4
10/13/2016,87103,Fun Fly,1,4.95,0,4.33,7
11/7/2016,87037,Quad,2,89.92,0,56.8,5
12/18/2016,87001,Aspen,4,115.8,0.1,79.56,5
11/25/2016,87103,Majestic Beaut,1,33.95,0,17.96,1
11/15/2016,87103,Fun Fly,1,4.95,0,1.11,4
11/3/2016,87103,Quad,1,44.96,0,20.8,1
11/17/2016,87001,Quad,1,44.96,0,22.46,4
11/12/2016,87001,Carlota,6,173.7,0.125,102.36,7
10/28/2016,87001,Quad,1,44.96,0,26.79,4
11/18/2016,87037,Aspen,6,173.7,0.125,73.14,2
10/31/2016,87103,Majestic Beaut,1,33.95,0,23.34,1
12/9/2016,87941,Majestic Beaut,11,373.45,0.125,262.9,4
11/18/2016,87001,Majestic Beaut,1,33.95,0,21.21,6
12/17/2016,87315,Majestic Beaut,1,33.95,0,23.47,4
10/6/2016,87001,Carlota,12,347.4,0.215,215.64,4
12/11/2016,87941,Bellen,12,311.4,0.215,165.72,4
10/18/2016,87001,Majestic Beaut,1,33.95,0,24.33,7
11/10/2016,87001,Yanaki,1,29.75,0,13.37,1
12/3/2016,87941,Bellen,1,25.95,0,20.23,6
10/14/2016,87103,Crested Beaut,1,38.95,0,21.24,1
10/15/2016,87315,Quad,12,539.52,0.215,302.88,6
12/12/2016,87001,Majestic Beaut,1,33.95,0,18.76,7
11/24/2016,87941,Aspen,1,28.95,0,15.78,7
10/1/2016,87001,Carlota,1,28.95,0,13.46,6
10/27/2016,87315,Bellen,6,155.7,0.125,86.76,6
10/29/2016,87506,Bellen,1,25.95,0,15.09,5
10/8/2016,87103,Quad,1,44.96,0,24.59,6
11/11/2016,87001,Bellen,12,311.4,0.215,261.72,5
12/2/2016,87315,Majestic Beaut,1,33.95,0,19.98,7
10/16/2016,87506,Aspen,12,347.4,0.215,192.36,1
10/12/2016,87001,Crested Beaut,9,350.55,0.125,223.56,6
11/29/2016,87001,Carlota,1,28.95,0,17.76,6
10/2/2016,87506,Carlota,1,28.95,0,11.53,1
12/18/2016,87506,Quad,1,44.96,0,25.63,6
12/22/2016,87001,Carlota,1,28.95,0,16.84,7
12/21/2016,87506,Fun Fly,6,29.7,0.125,9.84,7
10/3/2016,87001,Majestic Beaut,12,407.4,0.215,193.32,7
11/17/2016,87506,Quad,12,539.52,0.215,267.24,6
10/17/2016,87001,Bellen,1,25.95,0,12.39,7
10/28/2016,87001,Majestic Beaut,1,33.95,0,22.64,6
11/3/2016,87001,Bellen,1,25.95,0,13.3,4
10/17/2016,87315,Quad,1,44.96,0,27.4,5
11/12/2016,87315,Carlota,1,28.95,0,15.64,4
11/26/2016,87506,Bellen,3,77.85,0,37.32,8
10/24/2016,87001,Quad,12,539.52,0.215,254.16,7
12/11/2016,87037,Quad,6,269.76,0.125,132.84,4
11/14/2016,87103,Fun Fly,1,4.95,0,8.52,4
12/23/2016,87001,Fun Fly,1,4.95,0,6.47,4
10/1/2016,87315,Bellen,12,311.4,0.215,180.6,5
11/3/2016,87001,Quad,1,44.96,0,24.82,6
12/24/2016,87001,Fun Fly,1,4.95,0,7.34,7
10/12/2016,87506,Bellen,4,103.8,0.1,71.52,7
11/3/2016,87001,Crested Beaut,13,506.35,0.215,314.21,6
10/8/2016,87001,Carlota,1,28.95,0,14.06,1
10/3/2016,87001,Majestic Beaut,1,33.95,0,17.55,6
12/14/2016,87506,Yanaki,6,178.5,0.125,123.96,4
11/11/2016,87315,Quad,1,44.96,0,22.75,7
11/1/2016,87001,Quad,6,269.76,0.125,173.64,4
10/5/2016,87001,Carlota,1,28.95,0,17.92,7
11/15/2016,87001,Crested Beaut,2,77.9,0,35.98,7
10/5/2016,87315,Bellen,1,25.95,0,18.99,7
11/10/2016,87001,Quad,1,44.96,0,22.95,6
10/27/2016,87001,Fun Fly,2,9.9,0,5.24,7
12/9/2016,87941,Majestic Beaut,12,407.4,0.215,206.76,4
10/11/2016,87001,Fun Fly,12,59.4,0.215,56.88,1
12/13/2016,87001,Yanaki,1,29.75,0,14.64,5
12/18/2016,87103,Fun Fly,1,4.95,0,7.74,6
12/14/2016,87941,Bellen,1,25.95,0,20.88,7
12/8/2016,87001,Crested Beaut,7,272.65,0.125,149.03,6
12/10/2016,87941,Yanaki,12,357,0.215,213.84,7
11/10/2016,87506,Bellen,1,25.95,0,16.51,7
11/27/2016,87001,Bellen,1,25.95,0,19.25,7
11/1/2016,87506,Bellen,2,51.9,0,27,7
10/1/2016,87506,Quad,1,44.96,0,25.01,7
10/17/2016,87506,Crested Beaut,1,38.95,0,19.48,7
12/12/2016,87103,Yanaki,1,29.75,0,13.74,1
12/15/2016,87001,Carlota,1,28.95,0,17.6,7
10/10/2016,87103,Majestic Beaut,1,33.95,0,16.45,6
10/21/2016,87001,Aspen,1,28.95,0,12.77,5
10/20/2016,87103,Carlota,1,28.95,0,20.43,8
10/2/2016,87001,Aspen,6,173.7,0.125,105.9,5
12/23/2016,87001,Crested Beaut,1,38.95,0,26.64,7
12/7/2016,87941,Yanaki,12,357,0.215,220.92,1
10/20/2016,87315,Aspen,12,347.4,0.215,233.88,6
10/26/2016,87103,Quad,1,44.96,0,21.7,7
10/26/2016,87941,Quad,1,44.96,0,25.98,6
12/13/2016,87001,Quad,1,44.96,0,27.88,5
11/11/2016,87037,Aspen,1,28.95,0,11.08,5
11/19/2016,87001,Quad,1,44.96,0,26.75,7
10/6/2016,87315,Quad,6,269.76,0.125,148.02,3
11/8/2016,87001,Carlota,1,28.95,0,17.02,1
11/29/2016,87001,Yanaki,1,29.75,0,16.46,5
10/6/2016,87001,Yanaki,13,386.75,0.215,205.01,5
12/14/2016,87001,Crested Beaut,1,38.95,0,17.95,7
10/30/2016,87506,Bellen,1,25.95,0,21.85,3
11/24/2016,87001,Yanaki,12,357,0.215,178.8,4
12/13/2016,87001,Yanaki,1,29.75,0,19.16,5
11/13/2016,87103,Bellen,1,25.95,0,16.06,7
11/12/2016,87315,Fun Fly,1,4.95,0,2.72,1
11/5/2016,87001,Majestic Beaut,1,33.95,0,23.2,7
12/21/2016,87037,Yanaki,1,29.75,0,22.4,3
11/23/2016,87001,Bellen,12,311.4,0.215,223.44,4
11/10/2016,87103,Quad,10,449.6,0.125,301.2,1
11/8/2016,87506,Carlota,1,28.95,0,18.83,7
10/25/2016,87001,Yanaki,1,29.75,0,15.04,6
12/16/2016,87506,Bellen,1,25.95,0,18.48,7
12/22/2016,87001,Crested Beaut,1,38.95,0,23.98,4
12/2/2016,87941,Quad,1,44.96,0,25.82,1
10/13/2016,87001,Majestic Beaut,6,203.7,0.125,122.94,7
10/22/2016,87941,Carlota,3,86.85,0,57.33,6
12/18/2016,87001,Quad,6,269.76,0.125,139.08,7
12/12/2016,87315,Fun Fly,1,4.95,0,2.78,5
10/7/2016,87001,Crested Beaut,1,38.95,0,20.07,7
10/16/2016,87941,Carlota,1,28.95,0,17.78,8
10/29/2016,87001,Crested Beaut,12,467.4,0.215,268.08,6
12/24/2016,87941,Crested Beaut,3,116.85,0,56.76,4
12/7/2016,87103,Yanaki,1,29.75,0,16.32,6
11/21/2016,87001,Carlota,1,28.95,0,20.43,6
12/23/2016,87001,Quad,1,44.96,0,23.76,1
11/24/2016,87001,Fun Fly,2,9.9,0,6.86,7
11/26/2016,87001,Quad,1,44.96,0,22.86,7
11/23/2016,87506,Carlota,1,28.95,0,16.33,5
10/26/2016,87001,Carlota,4,115.8,0.1,48,6
12/8/2016,87001,Yanaki,1,29.75,0,15.44,7
10/15/2016,87001,Yanaki,6,178.5,0.125,103.8,3
10/3/2016,87001,Bellen,3,77.85,0,64.77,4
10/31/2016,87506,Majestic Beaut,5,169.75,0.1,77.35,7
11/9/2016,87315,Yanaki,12,357,0.215,243.24,8
11/8/2016,87001,Quad,1,44.96,0,20.76,1
10/15/2016,87001,Majestic Beaut,1,33.95,0,18.44,7
12/3/2016,87001,Bellen,1,25.95,0,12.08,8
10/13/2016,87001,Fun Fly,6,29.7,0.125,19.44,6
11/23/2016,87001,Carlota,1,28.95,0,16.61,3
10/19/2016,87001,Quad,1,44.96,0,25.71,7
11/7/2016,87941,Quad,6,269.76,0.125,128.4,7
12/12/2016,87001,Majestic Beaut,1,33.95,0,20.81,5
11/25/2016,87001,Carlota,1,28.95,0,12.23,7
12/19/2016,87001,Bellen,12,311.4,0.215,240.36,6
